Deal Unique Id,"From Currency ISO Code ""Ordering Currency""",To Currency ISO Code,Deal Timestamp,Deal Amount in Ordering Currency
45683,BMD,AFN,17/02/2015 01:18:15,200
45684,INR,AED,17/02/2015 01:18:15,200
45685,BTN,ZWD,17/02/2015 01:18:15,100
45686,BOB,ZMW,17/02/2015 01:18:15,100
45687,BOV,ZAR,17/02/2015 01:18:15,100
45688,USD,YER,17/02/2015 01:18:15,100
45689,BAM,XPF,17/02/2015 01:18:15,100
45690,BWP,XOF,17/02/2015 01:18:15,100
45691,NOK,XDR,17/02/2015 01:18:15,100
45692,BRL,XCD,17/02/2015 01:18:15,100
45693,USD,XAF,17/02/2015 01:18:15,100
45694,BND,WST,17/02/2015 01:18:15,100
45695,BGN,VUV,17/02/2015 01:18:15,100
45696,XOF,VND,17/02/2015 01:18:15,100
45697,BIF,VEF,17/02/2015 01:18:15,100
45698,CVE,UZS,17/02/2015 01:18:15,100
45699,KHR,UYU,17/02/2015 01:18:15,100
45700,XAF,USD,17/02/2015 01:18:15,100
45701,CAD,UGX,17/02/2015 01:18:15,100
45702,KYD,UAH,17/02/2015 01:18:15,100
45703,XAF,TZS,17/02/2015 01:18:15,100
45704,XAF,TWD,17/02/2015 01:18:15,100
45705,CLP,TVD,17/02/2015 01:18:15,100
45706,CLF,TTD,17/02/2015 01:18:15,100
45707,CNY,TRY,17/02/2015 01:18:15,100
45708,AUD,TOP,17/02/2015 01:18:15,100
45709,AUD,TND,17/02/2015 01:18:15,100
45710,COP,TMT,17/02/2015 01:18:15,100
45711,COU,TJS,17/02/2015 01:18:15,100
45712,KMF,THB,17/02/2015 01:18:15,100
45713,CDF,SZL,17/02/2015 01:18:15,100
45714,XAF,SYP,17/02/2015 01:18:15,100
45715,NZD,SVC,17/02/2015 01:18:15,100
45716,CRC,STD,17/02/2015 01:18:15,100
45717,XOF,SRD,17/02/2015 01:18:15,100
45718,HRK,SPL*,17/02/2015 01:18:15,100
45719,CUP,SOS,17/02/2015 01:18:15,100
45720,CUC,SLL,17/02/2015 01:18:15,100
45721,ANG,SHP,17/02/2015 01:18:15,100
45722,EUR,SGD,17/02/2015 01:18:15,200
45723,CZK,SEK,17/02/2015 01:18:15,200
45724,DKK,SDG,17/02/2015 01:18:15,200
45725,DJF,SCR,17/02/2015 01:18:15,200
45726,XCD,SBD,17/02/2015 01:18:15,200
45727,DOP,SAR,17/02/2015 01:18:15,200
45728,USD,RWF,17/02/2015 01:18:15,200
45729,EGP,RUB,17/02/2015 01:18:15,200
45730,SVC,RSD,17/02/2015 01:18:15,200
45731,USD,RON,17/02/2015 01:18:15,200
45732,XAF,QAR,17/02/2015 01:18:15,200
45733,ERN,PYG,17/02/2015 01:18:15,200
45734,EUR,PLN,17/02/2015 01:18:15,200
45735,ETB,PKR,17/02/2015 01:18:15,200
45736,EUR,PHP,17/02/2015 01:18:15,200
45737,FKP,PGK,17/02/2015 01:18:15,200
45738,DKK,PEN,17/02/2015 01:18:15,200
45739,FJD,PAB,17/02/2015 01:18:15,200
45740,EUR,OMR,17/02/2015 01:18:15,200
45741,EUR,NZD,17/02/2015 01:18:15,200
45742,EUR,NPR,17/02/2015 01:18:15,200
45743,XPF,NOK,17/02/2015 01:18:15,200
45744,EUR,NIO,17/02/2015 01:18:15,200
45745,XAF,NGN,17/02/2015 01:18:15,200
45746,GMD,NAD,17/02/2015 01:18:15,200
45747,GEL,MZN,17/02/2015 01:18:15,200
45748,EUR,MYR,17/02/2015 01:18:15,200
45749,GHS,MXN,17/02/2015 01:18:15,200
45750,GIP,MWK,17/02/2015 01:18:15,200
45751,EUR,MVR,17/02/2015 01:18:15,200
45752,DKK,MUR,17/02/2015 01:18:15,200
45753,XCD,MRO,17/02/2015 01:18:15,200
45754,EUR,MOP,17/02/2015 01:18:15,200
45755,USD,MNT,17/02/2015 01:18:15,200
45756,GTQ,MMK,17/02/2015 01:18:15,200
45757,GBP,MKD,17/02/2015 01:18:15,200
45758,GNF,MGA,17/02/2015 01:18:15,200
45759,XOF,MDL,17/02/2015 01:18:15,200
45760,GYD,MAD,17/02/2015 01:18:15,200
45761,HTG,LYD,17/02/2015 01:18:15,200
45762,USD,LSL,17/02/2015 01:18:15,200
45763,AUD,LRD,17/02/2015 01:18:15,200
45764,EUR,LKR,17/02/2015 01:18:15,200
45765,HNL,LBP,17/02/2015 01:18:15,200
45766,HKD,LAK,17/02/2015 01:18:15,200
45767,HUF,KZT,17/02/2015 01:18:15,200
45768,ISK,KYD,17/02/2015 01:18:15,200
45769,INR,KWD,17/02/2015 01:18:15,200
45770,IDR,KRW,17/02/2015 01:18:15,200
45771,XDR,KPW,17/02/2015 01:18:15,200
45772,IRR,KMF,17/02/2015 01:18:15,200
45773,IQD,KHR,17/02/2015 01:18:15,200
45774,EUR,KGS,17/02/2015 01:18:15,200
45775,GBP,KES,17/02/2015 01:18:15,200
45776,ILS,JPY,17/02/2015 01:18:15,200
45777,EUR,JOD,17/02/2015 01:18:15,200
45778,JMD,JMD,17/02/2015 01:18:15,200
45779,JPY,JEP,17/02/2015 01:18:15,200
45780,GBP,ISK,17/02/2015 01:18:15,200
45781,JOD,IRR,17/02/2015 01:18:15,200
45782,KZT,IQD,17/02/2015 01:18:15,200
45783,KES,INR,17/02/2015 01:18:15,200
45784,AUD,IMP,17/02/2015 01:18:15,200
45785,KPW,ILS,17/02/2015 01:18:15,200
45786,KRW,IDR,17/02/2015 01:18:15,200
45787,KWD,HUF,17/02/2015 01:18:15,200
45788,KGS,HTG,17/02/2015 01:18:15,200
45789,LAK,HRK,17/02/2015 01:18:15,200
45790,EUR,HNL,17/02/2015 01:18:15,200
45791,LBP,HKD,17/02/2015 01:18:15,200
45792,LSL,GYD,17/02/2015 01:18:15,200
45793,ZAR,GTQ,17/02/2015 01:18:15,200
45794,LRD,GNF,17/02/2015 01:18:15,200
45795,LYD,GMD,17/02/2015 01:18:15,200
45796,CHF,GIP,17/02/2015 01:18:15,200
45797,EUR,GHS,17/02/2015 01:18:15,200
45798,EUR,GGP,17/02/2015 01:18:15,200
45799,MOP,GEL,17/02/2015 01:18:15,200
45800,MKD,GBP,17/02/2015 01:18:15,200
45801,MGA,FKP,17/02/2015 01:18:15,200
45802,MWK,FJD,17/02/2015 01:18:15,200
45803,MYR,EUR,17/02/2015 01:18:15,200
45804,MVR,ETB,17/02/2015 01:18:15,200
45805,XOF,ERN,17/02/2015 01:18:15,200
45806,EUR,EGP,17/02/2015 01:18:15,200
45807,USD,DZD,17/02/2015 01:18:15,200
45808,EUR,DOP,17/02/2015 01:18:15,200
45809,MRO,DKK,17/02/2015 01:18:15,200
45810,MUR,DJF,17/02/2015 01:18:15,200
45811,EUR,CZK,17/02/2015 01:18:15,200
45812,XUA,CVE,17/02/2015 01:18:15,200
45813,MXN,CUP,17/02/2015 01:18:15,200
45814,MXV,CUC,17/02/2015 01:18:15,200
45815,USD,CRC,17/02/2015 01:18:15,200
45816,MDL,COP,17/02/2015 01:18:15,200
45817,EUR,CNY,17/02/2015 01:18:15,200
45818,MNT,CLP,17/02/2015 01:18:15,200
45819,EUR,CHF,17/02/2015 01:18:15,200
45820,XCD,CDF,17/02/2015 01:18:15,200
45821,MAD,CAD,17/02/2015 01:18:15,200
45822,MZN,BZD,17/02/2015 01:18:15,200
45823,MMK,BYN,17/02/2015 01:18:15,200
45824,NAD,BWP,17/02/2015 01:18:15,200
45825,ZAR,BTN,17/02/2015 01:18:15,200
45826,AUD,BSD,17/02/2015 01:18:15,200
45827,NPR,BRL,17/02/2015 01:18:15,200
45828,EUR,BOB,17/02/2015 01:18:15,200
45829,XPF,BND,17/02/2015 01:18:15,200
45830,NZD,BMD,17/02/2015 01:18:15,200
45831,NIO,BIF,17/02/2015 01:18:15,200
45832,XOF,BHD,17/02/2015 01:18:15,200
45833,NGN,BGN,17/02/2015 01:18:15,200
45834,NZD,BDT,17/02/2015 01:18:15,200
45835,AUD,BBD,17/02/2015 01:18:15,200
45836,USD,BAM,17/02/2015 01:18:15,200
45837,NOK,AZN,17/02/2015 01:18:15,200
45838,OMR,AWG,17/02/2015 01:18:15,200
45839,PKR,AUD,17/02/2015 01:18:15,200
45840,USD,ARS,17/02/2015 01:18:15,200
45841,,AOA,17/02/2015 01:18:15,200
45842,PAB,ANG,17/02/2015 01:18:15,200
45843,USD,AMD,17/02/2015 01:18:15,200
45844,PGK,ALL,17/02/2015 01:18:15,200
45845,PYG,AFN,17/02/2015 01:18:15,200
45846,PEN,AED,17/02/2015 01:18:15,200
45847,PHP,ZWD,17/02/2015 01:18:15,100
45848,NZD,ZMW,17/02/2015 01:18:15,100
45849,PLN,ZAR,17/02/2015 01:18:15,100
45850,EUR,YER,17/02/2015 01:18:15,100
45851,USD,XPF,17/02/2015 01:18:15,100
45852,QAR,XOF,17/02/2015 01:18:15,100
45853,EUR,XDR,17/02/2015 01:18:15,100
45854,RON,XCD,17/02/2015 01:18:15,100
45855,RUB,XAF,17/02/2015 01:18:15,100
45856,RWF,WST,17/02/2015 01:18:15,100
45857,EUR,VUV,17/02/2015 01:18:15,100
45858,SHP,VND,17/02/2015 01:18:15,100
45859,XCD,VEF,17/02/2015 01:18:15,100
45860,XCD,UZS,17/02/2015 01:18:15,100
45861,EUR,UYU,17/02/2015 01:18:15,100
45862,EUR,USD,17/02/2015 01:18:15,100
45863,XCD,UGX,17/02/2015 01:18:15,100
45864,WST,UAH,17/02/2015 01:18:15,100
45865,EUR,TZS,17/02/2015 01:18:15,100
45866,STD,TWD,17/02/2015 01:18:15,100
45867,SAR,TVD,17/02/2015 01:18:15,100
45868,XOF,TTD,17/02/2015 01:18:15,100
45869,RSD,TRY,17/02/2015 01:18:15,100
45870,SCR,TOP,17/02/2015 01:18:15,100
45871,SLL,TND,17/02/2015 01:18:15,100
45872,SGD,TMT,17/02/2015 01:18:15,100
45873,ANG,TJS,17/02/2015 01:18:15,100
45874,XSU,THB,17/02/2015 01:18:15,100
45875,EUR,SZL,17/02/2015 01:18:15,100
45876,EUR,SYP,17/02/2015 01:18:15,100
45877,SBD,SVC,17/02/2015 01:18:15,100
45878,SOS,STD,17/02/2015 01:18:15,100
45879,ZAR,SRD,17/02/2015 01:18:15,100
45880,,SPL*,17/02/2015 01:18:15,100
45881,SSP,SOS,17/02/2015 01:18:15,100
45882,EUR,SLL,17/02/2015 01:18:15,100
45883,LKR,SHP,17/02/2015 01:18:15,100
45884,SDG,SGD,17/02/2015 01:18:15,200
45885,SRD,SEK,17/02/2015 01:18:15,200
45886,NOK,SDG,17/02/2015 01:18:15,200
45887,SZL,SCR,17/02/2015 01:18:15,200
45888,SEK,SBD,17/02/2015 01:18:15,200
45889,CHF,SAR,17/02/2015 01:18:15,200
45890,CHE,RWF,17/02/2015 01:18:15,200
45891,CHW,RUB,17/02/2015 01:18:15,200
45892,SYP,RSD,17/02/2015 01:18:15,200
45893,TWD,RON,17/02/2015 01:18:15,200
45894,TJS,QAR,17/02/2015 01:18:15,200
45895,TZS,PYG,17/02/2015 01:18:15,200
45896,THB,PLN,17/02/2015 01:18:15,200
45897,USD,PKR,17/02/2015 01:18:15,200
45898,XOF,PHP,17/02/2015 01:18:15,200
45899,NZD,PGK,17/02/2015 01:18:15,200
45900,TOP,PEN,17/02/2015 01:18:15,200
45901,TTD,PAB,17/02/2015 01:18:15,200
45902,TND,OMR,17/02/2015 01:18:15,200
45903,TRY,NZD,17/02/2015 01:18:15,200
45904,TMT,NPR,17/02/2015 01:18:15,200
45905,USD,NOK,17/02/2015 01:18:15,200
45906,AUD,NIO,17/02/2015 01:18:15,200
45907,UGX,NGN,17/02/2015 01:18:15,200
45908,UAH,NAD,17/02/2015 01:18:15,200
45909,AED,MZN,17/02/2015 01:18:15,200
45910,GBP,MYR,17/02/2015 01:18:15,200
45911,USD,MXN,17/02/2015 01:18:15,200
45912,USD,MWK,17/02/2015 01:18:15,200
45913,USN,MVR,17/02/2015 01:18:15,200
45914,UYU,MUR,17/02/2015 01:18:15,200
45915,UYI,MRO,17/02/2015 01:18:15,200
45916,UZS,MOP,17/02/2015 01:18:15,200
45917,VUV,MNT,17/02/2015 01:18:15,200
45918,VEF,MMK,17/02/2015 01:18:15,200
45919,VND,MKD,17/02/2015 01:18:15,200
45920,USD,MGA,17/02/2015 01:18:15,200
45921,USD,MDL,17/02/2015 01:18:15,200
45922,XPF,MAD,17/02/2015 01:18:15,200
45923,MAD,LYD,17/02/2015 01:18:15,200
45924,YER,LSL,17/02/2015 01:18:15,200
45925,ZMW,LRD,17/02/2015 01:18:15,200
45926,ZWL,LKR,17/02/2015 01:18:15,200
45927,XBA,LBP,17/02/2015 01:18:15,200
45928,XBB,LAK,17/02/2015 01:18:15,200
45929,XBC,KZT,17/02/2015 01:18:15,200
45930,XBD,KYD,17/02/2015 01:18:15,200
45931,XTS,KWD,17/02/2015 01:18:15,200
45932,XXX,KRW,17/02/2015 01:18:15,200
45933,XAU,KPW,17/02/2015 01:18:15,200
45934,XPD,KMF,17/02/2015 01:18:15,200
45935,XPT,KHR,17/02/2015 01:18:15,200
45936,XAG,KGS,17/02/2015 01:18:15,200
45937,AFN,KES,17/02/2015 01:18:15,200
45938,EUR,JPY,17/02/2015 01:18:15,200
45939,ALL,JOD,17/02/2015 01:18:15,200
45940,DZD,JMD,17/02/2015 01:18:15,200
45941,USD,JEP,17/02/2015 01:18:15,200
45942,EUR,ISK,17/02/2015 01:18:15,200
45943,AOA,IRR,17/02/2015 01:18:15,200
45944,XCD,IQD,17/02/2015 01:18:15,200
45945,,INR,17/02/2015 01:18:15,200
45946,XCD,IMP,17/02/2015 01:18:15,200
45947,ARS,ILS,17/02/2015 01:18:15,200
45948,AMD,IDR,17/02/2015 01:18:15,200
45949,AWG,HUF,17/02/2015 01:18:15,200
45950,AUD,HTG,17/02/2015 01:18:15,200
45951,EUR,HRK,17/02/2015 01:18:15,200
45952,AZN,HNL,17/02/2015 01:18:15,200
45953,BSD,HKD,17/02/2015 01:18:15,200
45954,BHD,GYD,17/02/2015 01:18:15,200
45955,BDT,GTQ,17/02/2015 01:18:15,200
45956,BBD,GNF,17/02/2015 01:18:15,200
45957,BYN,GMD,17/02/2015 01:18:15,200
45958,EUR,GIP,17/02/2015 01:18:15,200
45959,BZD,GHS,17/02/2015 01:18:15,200
45960,XOF,GGP,17/02/2015 01:18:15,200
45961,BMD,GEL,17/02/2015 01:18:15,200
45962,INR,GBP,17/02/2015 01:18:15,200
45963,BTN,FKP,17/02/2015 01:18:15,200
45964,BOB,FJD,17/02/2015 01:18:15,200
45965,BOV,EUR,17/02/2015 01:18:15,200
45966,USD,ETB,17/02/2015 01:18:15,200
45967,BAM,ERN,17/02/2015 01:18:15,200
45968,BWP,EGP,17/02/2015 01:18:15,200
45969,NOK,DZD,17/02/2015 01:18:15,200
45970,BRL,DOP,17/02/2015 01:18:15,200
45971,USD,DKK,17/02/2015 01:18:15,200
45972,BND,DJF,17/02/2015 01:18:15,200
45973,BGN,CZK,17/02/2015 01:18:15,200
45974,XOF,CVE,17/02/2015 01:18:15,200
45975,BIF,CUP,17/02/2015 01:18:15,200
45976,CVE,CUC,17/02/2015 01:18:15,200
45977,KHR,CRC,17/02/2015 01:18:15,200
45978,XAF,COP,17/02/2015 01:18:15,200
45979,CAD,CNY,17/02/2015 01:18:15,200
45980,KYD,CLP,17/02/2015 01:18:15,200
45981,XAF,CHF,17/02/2015 01:18:15,200
45982,XAF,CDF,17/02/2015 01:18:15,200
45983,CLP,CAD,17/02/2015 01:18:15,200
45984,CLF,BZD,17/02/2015 01:18:15,200
45985,CNY,BYN,17/02/2015 01:18:15,200
45986,AUD,BWP,17/02/2015 01:18:15,200
45987,AUD,BTN,17/02/2015 01:18:15,200
45988,COP,BSD,17/02/2015 01:18:15,200
45989,COU,BRL,17/02/2015 01:18:15,200
45990,KMF,BOB,17/02/2015 01:18:15,200
45991,CDF,BND,17/02/2015 01:18:15,200
45992,XAF,BMD,17/02/2015 01:18:15,200
45993,NZD,BIF,17/02/2015 01:18:15,200
45994,CRC,BHD,17/02/2015 01:18:15,200
45995,XOF,BGN,17/02/2015 01:18:15,200
45996,HRK,BDT,17/02/2015 01:18:15,200
45997,CUP,BBD,17/02/2015 01:18:15,200
45998,CUC,BAM,17/02/2015 01:18:15,200
45999,ANG,AZN,17/02/2015 01:18:15,200
46000,EUR,AWG,17/02/2015 01:18:15,200
46001,CZK,AUD,17/02/2015 01:18:15,200
46002,DKK,ARS,17/02/2015 01:18:15,200
46003,DJF,AOA,17/02/2015 01:18:15,200
46004,XCD,ANG,17/02/2015 01:18:15,200
46005,DOP,AMD,17/02/2015 01:18:15,200
46006,USD,ALL,17/02/2015 01:18:15,200
46007,EGP,AFN,17/02/2015 01:18:15,200
46008,SVC,AED,17/02/2015 01:18:15,200
46009,USD,ZWD,17/02/2015 01:18:15,100
46010,XAF,ZMW,17/02/2015 01:18:15,100
46011,ERN,ZAR,17/02/2015 01:18:15,100
46012,EUR,YER,17/02/2015 01:18:15,100
46013,ETB,XPF,17/02/2015 01:18:15,100
46014,EUR,XOF,17/02/2015 01:18:15,100
46015,FKP,XDR,17/02/2015 01:18:15,100
46016,DKK,XCD,17/02/2015 01:18:15,100
46017,FJD,XAF,17/02/2015 01:18:15,100
46018,EUR,WST,17/02/2015 01:18:15,100
46019,EUR,VUV,17/02/2015 01:18:15,100
46020,EUR,VND,17/02/2015 01:18:15,100
46021,XPF,VEF,17/02/2015 01:18:15,100
46022,EUR,UZS,17/02/2015 01:18:15,100
46023,XAF,UYU,17/02/2015 01:18:15,100
46024,GMD,USD,17/02/2015 01:18:15,100
46025,GEL,UGX,17/02/2015 01:18:15,100
46026,EUR,UAH,17/02/2015 01:18:15,100
46027,GHS,TZS,17/02/2015 01:18:15,100
46028,GIP,TWD,17/02/2015 01:18:15,100
46029,EUR,TVD,17/02/2015 01:18:15,100
46030,DKK,TTD,17/02/2015 01:18:15,100
46031,XCD,TRY,17/02/2015 01:18:15,100
46032,EUR,TOP,17/02/2015 01:18:15,100
46033,USD,TND,17/02/2015 01:18:15,100
46034,GTQ,TMT,17/02/2015 01:18:15,100
46035,GBP,TJS,17/02/2015 01:18:15,100
46036,GNF,THB,17/02/2015 01:18:15,100
46037,XOF,SZL,17/02/2015 01:18:15,100
46038,GYD,SYP,17/02/2015 01:18:15,100
46039,HTG,SVC,17/02/2015 01:18:15,100
46040,USD,STD,17/02/2015 01:18:15,100
46041,AUD,SRD,17/02/2015 01:18:15,100
46042,EUR,SPL*,17/02/2015 01:18:15,100
46043,HNL,SOS,17/02/2015 01:18:15,100
46044,HKD,SLL,17/02/2015 01:18:15,100
46045,HUF,SHP,17/02/2015 01:18:15,100
46046,ISK,SGD,17/02/2015 01:18:15,200
46047,INR,SEK,17/02/2015 01:18:15,200
46048,IDR,SDG,17/02/2015 01:18:15,200
46049,XDR,SCR,17/02/2015 01:18:15,200
46050,IRR,SBD,17/02/2015 01:18:15,200
46051,IQD,SAR,17/02/2015 01:18:15,200
46052,EUR,RWF,17/02/2015 01:18:15,200
46053,GBP,RUB,17/02/2015 01:18:15,200
46054,ILS,RSD,17/02/2015 01:18:15,200
46055,EUR,RON,17/02/2015 01:18:15,200
46056,JMD,QAR,17/02/2015 01:18:15,200
46057,JPY,PYG,17/02/2015 01:18:15,200
46058,GBP,PLN,17/02/2015 01:18:15,200
46059,JOD,PKR,17/02/2015 01:18:15,200
46060,KZT,PHP,17/02/2015 01:18:15,200
46061,KES,PGK,17/02/2015 01:18:15,200
46062,AUD,PEN,17/02/2015 01:18:15,200
46063,KPW,PAB,17/02/2015 01:18:15,200
46064,KRW,OMR,17/02/2015 01:18:15,200
46065,KWD,NZD,17/02/2015 01:18:15,200
46066,KGS,NPR,17/02/2015 01:18:15,200
46067,LAK,NOK,17/02/2015 01:18:15,200
46068,EUR,NIO,17/02/2015 01:18:15,200
46069,LBP,NGN,17/02/2015 01:18:15,200
46070,LSL,NAD,17/02/2015 01:18:15,200
46071,ZAR,MZN,17/02/2015 01:18:15,200
46072,LRD,MYR,17/02/2015 01:18:15,200
46073,LYD,MXN,17/02/2015 01:18:15,200
46074,CHF,MWK,17/02/2015 01:18:15,200
46075,EUR,MVR,17/02/2015 01:18:15,200
46076,EUR,MUR,17/02/2015 01:18:15,200
46077,MOP,MRO,17/02/2015 01:18:15,200
46078,MKD,MOP,17/02/2015 01:18:15,200
46079,MGA,MNT,17/02/2015 01:18:15,200
46080,MWK,MMK,17/02/2015 01:18:15,200
46081,MYR,MKD,17/02/2015 01:18:15,200
46082,MVR,MGA,17/02/2015 01:18:15,200
46083,XOF,MDL,17/02/2015 01:18:15,200
46084,EUR,MAD,17/02/2015 01:18:15,200
46085,USD,LYD,17/02/2015 01:18:15,200
46086,EUR,LSL,17/02/2015 01:18:15,200
46087,MRO,LRD,17/02/2015 01:18:15,200
46088,MUR,LKR,17/02/2015 01:18:15,200
46089,EUR,LBP,17/02/2015 01:18:15,200
46090,XUA,LAK,17/02/2015 01:18:15,200
46091,MXN,KZT,17/02/2015 01:18:15,200
46092,MXV,KYD,17/02/2015 01:18:15,200
46093,USD,KWD,17/02/2015 01:18:15,200
46094,MDL,KRW,17/02/2015 01:18:15,200
46095,EUR,KPW,17/02/2015 01:18:15,200
46096,MNT,KMF,17/02/2015 01:18:15,200
46097,EUR,KHR,17/02/2015 01:18:15,200
46098,XCD,KGS,17/02/2015 01:18:15,200
46099,MAD,KES,17/02/2015 01:18:15,200
46100,MZN,JPY,17/02/2015 01:18:15,200
46101,MMK,JOD,17/02/2015 01:18:15,200
46102,NAD,JMD,17/02/2015 01:18:15,200
46103,ZAR,JEP,17/02/2015 01:18:15,200
46104,AUD,ISK,17/02/2015 01:18:15,200
46105,NPR,IRR,17/02/2015 01:18:15,200
46106,EUR,IQD,17/02/2015 01:18:15,200
46107,XPF,INR,17/02/2015 01:18:15,200
46108,NZD,IMP,17/02/2015 01:18:15,200
46109,NIO,ILS,17/02/2015 01:18:15,200
46110,XOF,IDR,17/02/2015 01:18:15,200
46111,NGN,HUF,17/02/2015 01:18:15,200
46112,NZD,HTG,17/02/2015 01:18:15,200
46113,AUD,HRK,17/02/2015 01:18:15,200
46114,USD,HNL,17/02/2015 01:18:15,200
46115,NOK,HKD,17/02/2015 01:18:15,200
46116,OMR,GYD,17/02/2015 01:18:15,200
46117,PKR,GTQ,17/02/2015 01:18:15,200
46118,USD,GNF,17/02/2015 01:18:15,200
46119,,GMD,17/02/2015 01:18:15,200
46120,PAB,GIP,17/02/2015 01:18:15,200
46121,USD,GHS,17/02/2015 01:18:15,200
46122,PGK,GGP,17/02/2015 01:18:15,200
46123,PYG,GEL,17/02/2015 01:18:15,200
46124,PEN,GBP,17/02/2015 01:18:15,200
46125,PHP,FKP,17/02/2015 01:18:15,200
46126,NZD,FJD,17/02/2015 01:18:15,200
46127,PLN,EUR,17/02/2015 01:18:15,200
46128,EUR,ETB,17/02/2015 01:18:15,200
46129,USD,ERN,17/02/2015 01:18:15,200
46130,QAR,EGP,17/02/2015 01:18:15,200
46131,EUR,DZD,17/02/2015 01:18:15,200
46132,RON,DOP,17/02/2015 01:18:15,200
46133,RUB,DKK,17/02/2015 01:18:15,200
46134,RWF,DJF,17/02/2015 01:18:15,200
46135,EUR,CZK,17/02/2015 01:18:15,200
46136,SHP,CVE,17/02/2015 01:18:15,200
46137,XCD,CUP,17/02/2015 01:18:15,200
46138,XCD,CUC,17/02/2015 01:18:15,200
46139,EUR,CRC,17/02/2015 01:18:15,200
46140,EUR,COP,17/02/2015 01:18:15,200
46141,XCD,CNY,17/02/2015 01:18:15,200
46142,WST,CLP,17/02/2015 01:18:15,200
46143,EUR,CHF,17/02/2015 01:18:15,200
46144,STD,CDF,17/02/2015 01:18:15,200
46145,SAR,CAD,17/02/2015 01:18:15,200
46146,XOF,BZD,17/02/2015 01:18:15,200
46147,RSD,BYN,17/02/2015 01:18:15,200
46148,SCR,BWP,17/02/2015 01:18:15,200
46149,SLL,BTN,17/02/2015 01:18:15,200
46150,SGD,BSD,17/02/2015 01:18:15,200
46151,ANG,BRL,17/02/2015 01:18:15,200
46152,XSU,BOB,17/02/2015 01:18:15,200
46153,EUR,BND,17/02/2015 01:18:15,200
46154,EUR,BMD,17/02/2015 01:18:15,200
46155,SBD,BIF,17/02/2015 01:18:15,200
46156,SOS,BHD,17/02/2015 01:18:15,200
46157,ZAR,BGN,17/02/2015 01:18:15,200
46158,,BDT,17/02/2015 01:18:15,200
46159,SSP,BBD,17/02/2015 01:18:15,200
46160,EUR,BAM,17/02/2015 01:18:15,200
46161,LKR,AZN,17/02/2015 01:18:15,200
46162,SDG,AWG,17/02/2015 01:18:15,200
46163,SRD,AUD,17/02/2015 01:18:15,200
46164,NOK,ARS,17/02/2015 01:18:15,200
46165,SZL,AOA,17/02/2015 01:18:15,200
46166,SEK,ANG,17/02/2015 01:18:15,200
46167,CHF,AMD,17/02/2015 01:18:15,200
46168,CHE,ALL,17/02/2015 01:18:15,200
46169,CHW,AFN,17/02/2015 01:18:15,200
46170,SYP,AED,17/02/2015 01:18:15,200
46171,TWD,ZWD,17/02/2015 01:18:15,100
46172,TJS,ZMW,17/02/2015 01:18:15,100
46173,TZS,ZAR,17/02/2015 01:18:15,100
46174,THB,YER,17/02/2015 01:18:15,100
46175,USD,XPF,17/02/2015 01:18:15,100
46176,XOF,XOF,17/02/2015 01:18:15,100
46177,NZD,XDR,17/02/2015 01:18:15,100
46178,TOP,XCD,17/02/2015 01:18:15,100
46179,TTD,XAF,17/02/2015 01:18:15,100
46180,TND,WST,17/02/2015 01:18:15,100
46181,TRY,VUV,17/02/2015 01:18:15,100
46182,TMT,VND,17/02/2015 01:18:15,100
46183,USD,VEF,17/02/2015 01:18:15,100
46184,AUD,UZS,17/02/2015 01:18:15,100
46185,UGX,UYU,17/02/2015 01:18:15,100
46186,UAH,USD,17/02/2015 01:18:15,100
46187,AED,UGX,17/02/2015 01:18:15,100
46188,GBP,UAH,17/02/2015 01:18:15,100
46189,USD,TZS,17/02/2015 01:18:15,100
46190,USD,TWD,17/02/2015 01:18:15,100
46191,USN,TVD,17/02/2015 01:18:15,100
46192,UYU,TTD,17/02/2015 01:18:15,100
46193,UYI,TRY,17/02/2015 01:18:15,100
46194,UZS,TOP,17/02/2015 01:18:15,100
46195,VUV,TND,17/02/2015 01:18:15,100
46196,VEF,TMT,17/02/2015 01:18:15,100
46197,VND,TJS,17/02/2015 01:18:15,100
46198,USD,THB,17/02/2015 01:18:15,100
46199,USD,SZL,17/02/2015 01:18:15,100
46200,XPF,SYP,17/02/2015 01:18:15,100
46201,MAD,SVC,17/02/2015 01:18:15,100
46202,YER,STD,17/02/2015 01:18:15,100
46203,ZMW,SRD,17/02/2015 01:18:15,100
46204,ZWL,SPL*,17/02/2015 01:18:15,100
46205,XBA,SOS,17/02/2015 01:18:15,100
46206,XBB,SLL,17/02/2015 01:18:15,100
46207,XBC,SHP,17/02/2015 01:18:15,100
46208,XBD,SGD,17/02/2015 01:18:15,200
46209,XTS,SEK,17/02/2015 01:18:15,200
46210,XXX,SDG,17/02/2015 01:18:15,200
46211,XAU,SCR,17/02/2015 01:18:15,200
46212,XPD,SBD,17/02/2015 01:18:15,200
46213,XPT,SAR,17/02/2015 01:18:15,200
46214,XAG,RWF,17/02/2015 01:18:15,200
46215,AFN,RUB,17/02/2015 01:18:15,200
46216,EUR,RSD,17/02/2015 01:18:15,200
46217,ALL,RON,17/02/2015 01:18:15,200
46218,DZD,QAR,17/02/2015 01:18:15,200
46219,USD,PYG,17/02/2015 01:18:15,200
46220,EUR,PLN,17/02/2015 01:18:15,200
46221,AOA,PKR,17/02/2015 01:18:15,200
